,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
0,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974,47.199999999999974
1,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997,47.09999999999997
2,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997,46.99999999999997
3,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997,46.89999999999997
4,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997,46.79999999999997
5,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997,46.69999999999997
6,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966,46.599999999999966
7,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964,46.499999999999964
8,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996,46.39999999999996
9,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996,46.29999999999996
