,Lats,Lons,U_windspeed,V_windspeed,DewpointTemp,Temp,SurfPressure,Precip
33,47.199999999999974,-118.90000000000029,2.5620269775390625,1.596771240234375,273.14404296875,306.64306640625,95944.5,1.7106531231547706e-06
34,47.199999999999974,-118.8000000000003,2.7622222900390625,1.665130615234375,273.09326171875,306.40087890625,95526.5,1.7106531231547706e-06
35,47.199999999999974,-118.7000000000003,2.8881988525390625,1.730560302734375,273.29833984375,306.19775390625,95154.5,1.7106531231547706e-06
36,47.199999999999974,-118.6000000000003,3.0200347900390625,1.759857177734375,273.67138671875,306.07470703125,94902.5,1.7106531231547706e-06
37,47.199999999999974,-118.50000000000031,3.1948394775390625,1.732513427734375,274.17919921875,306.04345703125,94805.5,1.7106531231547706e-06
38,47.199999999999974,-118.40000000000032,3.2807769775390625,1.700286865234375,274.68701171875,306.02978515625,94727.5,1.7106531231547706e-06
39,47.199999999999974,-118.30000000000032,3.2788238525390625,1.673919677734375,275.22412109375,306.07275390625,94731.5,1.7106531231547706e-06
40,47.199999999999974,-118.20000000000033,3.1782379150390625,1.653411865234375,275.81787109375,306.20166015625,94869.5,1.7106531231547706e-06
41,47.199999999999974,-118.10000000000034,3.1235504150390625,1.606536865234375,276.28466796875,306.26806640625,94909.5,1.7106531231547706e-06
42,47.199999999999974,-118.00000000000034,3.0678863525390625,1.521575927734375,276.81396484375,306.22119140625,94824.5,1.7106531231547706e-06
43,47.199999999999974,-117.90000000000035,3.0044097900390625,1.379974365234375,277.47607421875,306.03759765625,94591.5,1.7106531231547706e-06
44,47.199999999999974,-117.80000000000035,2.9624176025390625,1.224700927734375,278.04638671875,305.88916015625,94497.5,1.7106531231547706e-06
45,47.199999999999974,-117.70000000000036,2.9399566650390625,1.087982177734375,278.51513671875,305.67822265625,94329.5,1.7106531231547706e-06
46,47.199999999999974,-117.60000000000036,2.9370269775390625,0.959075927734375,278.88427734375,305.39501953125,94058.5,1.7106531231547706e-06
47,47.199999999999974,-117.50000000000037,3.0190582275390625,0.686614990234375,278.87255859375,304.89306640625,93299.5,1.7106531231547706e-06
48,47.199999999999974,-117.40000000000038,3.0669097900390625,0.428802490234375,279.00341796875,304.60009765625,92865.5,1.7106531231547706e-06
49,47.199999999999974,-117.30000000000038,3.0835113525390625,0.184661865234375,279.25732421875,304.48876953125,92718.5,1.7106531231547706e-06
50,47.199999999999974,-117.20000000000039,3.0268707275390625,-0.025299072265625,279.47998046875,304.45947265625,92659.5,1.7106531231547706e-06
51,47.199999999999974,-117.10000000000039,2.9487457275390625,-0.222564697265625,279.47802734375,304.30126953125,92258.5,1.7106531231547706e-06
52,47.199999999999974,-117.0,2.8325347900390625,-0.398345947265625,279.29833984375,304.08447265625,91623.5,1.7106531231547706e-06
53,47.09999999999997,-122.2000000000001,1.1528472900390625,-1.538970947265625,284.56005859375,297.78759765625,98342.5,1.3452768143906724e-05
54,47.09999999999997,-122.10000000000011,1.2173004150390625,-1.428619384765625,284.27294921875,297.42236328125,97187.5,1.7833709534897935e-05
55,47.09999999999997,-122.00000000000011,1.3667144775390625,-1.332916259765625,283.99755859375,296.85791015625,95751.5,1.6760825928940903e-05
56,47.09999999999997,-121.90000000000012,1.4614410400390625,-1.295806884765625,283.44677734375,296.21923828125,93648.5,1.7327070054307114e-05
57,47.09999999999997,-121.80000000000013,1.5717926025390625,-1.283111572265625,282.91552734375,295.88916015625,92092.5,1.7267465409531724e-05
58,47.09999999999997,-121.70000000000013,1.6704254150390625,-1.285064697265625,282.67919921875,295.64697265625,91192.5,1.5360116776719224e-05
59,47.09999999999997,-121.60000000000014,1.7124176025390625,-1.319244384765625,282.61279296875,295.50830078125,90608.5,1.4197826203599107e-05
60,47.09999999999997,-121.50000000000014,1.5903472900390625,-1.447174072265625,282.12060546875,296.01416015625,90058.5,1.1545419511094224e-05
61,47.09999999999997,-121.40000000000015,1.4145660400390625,-1.606353759765625,281.36083984375,296.55517578125,88904.5,7.194280442490708e-06
62,47.09999999999997,-121.30000000000015,1.2837066650390625,-1.728424072265625,280.68115234375,296.97705078125,87886.5,4.392862138047349e-06
63,47.09999999999997,-121.20000000000016,1.1303863525390625,-1.799713134765625,280.16943359375,297.41650390625,87348.5,1.8298624127055518e-06
64,47.09999999999997,-121.10000000000016,1.1694488525390625,-1.706939697265625,279.53076171875,298.01611328125,87559.5,1.7106531231547706e-06
65,47.09999999999997,-121.00000000000017,1.1938629150390625,-1.543853759765625,279.20654296875,298.71337890625,88211.5,1.7106531231547706e-06
66,47.09999999999997,-120.90000000000018,1.2192535400390625,-1.380767822265625,279.08935546875,299.43603515625,89109.5,1.7106531231547706e-06
67,47.09999999999997,-120.80000000000018,1.2485504150390625,-1.197174072265625,279.08935546875,301.11572265625,91465.5,1.7106531231547706e-06
68,47.09999999999997,-120.70000000000019,1.2915191650390625,-0.965728759765625,279.06982421875,302.41650390625,93232.5,1.7106531231547706e-06
69,47.09999999999997,-120.6000000000002,1.3393707275390625,-0.713775634765625,279.16748046875,303.89697265625,94992.5,1.7106531231547706e-06
70,47.09999999999997,-120.5000000000002,1.3881988525390625,-0.461822509765625,277.61083984375,303.44189453125,93162.5,1.7106531231547706e-06
71,47.09999999999997,-120.4000000000002,1.3510894775390625,-0.287017822265625,276.07373046875,302.91845703125,91550.5,1.7106531231547706e-06
72,47.09999999999997,-120.30000000000021,1.3003082275390625,-0.168853759765625,274.43115234375,302.29931640625,90293.5,1.7106531231547706e-06
73,47.09999999999997,-120.20000000000022,1.1723785400390625,-0.038970947265625,274.28271484375,303.33447265625,91676.5,1.7106531231547706e-06
74,47.09999999999997,-120.10000000000022,1.0385894775390625,0.074310302734375,274.54248046875,305.06298828125,94288.5,1.7106531231547706e-06
75,47.09999999999997,-120.00000000000023,0.9555816650390625,0.200286865234375,274.77099609375,306.54541015625,96298.5,1.7106531231547706e-06
76,47.09999999999997,-119.90000000000023,1.0844879150390625,0.381927490234375,274.65966796875,307.33056640625,97043.5,1.7106531231547706e-06
77,47.09999999999997,-119.80000000000024,1.2641754150390625,0.576263427734375,274.02294921875,307.29345703125,96822.5,1.7106531231547706e-06
78,47.09999999999997,-119.70000000000024,1.4292144775390625,0.779388427734375,273.46044921875,307.32275390625,96744.5,1.7106531231547706e-06
79,47.09999999999997,-119.60000000000025,1.5688629150390625,0.968841552734375,273.20849609375,307.60400390625,97059.5,1.7106531231547706e-06
80,47.09999999999997,-119.50000000000026,1.6616363525390625,1.053802490234375,273.29638671875,307.85009765625,97437.5,1.7106531231547706e-06
81,47.09999999999997,-119.40000000000026,1.7524566650390625,1.142669677734375,273.30224609375,307.72119140625,97415.5,1.7106531231547706e-06
82,47.09999999999997,-119.30000000000027,1.8423004150390625,1.231536865234375,273.28466796875,307.79736328125,97276.5,1.7106531231547706e-06
83,47.09999999999997,-119.20000000000027,1.9487457275390625,1.302825927734375,273.16943359375,307.78759765625,97098.5,1.7106531231547706e-06
84,47.09999999999997,-119.10000000000028,2.0864410400390625,1.340911865234375,273.32763671875,307.72119140625,97070.5,1.7106531231547706e-06
85,47.09999999999997,-119.00000000000028,2.2397613525390625,1.362396240234375,273.52294921875,307.53955078125,96936.5,1.7106531231547706e-06
86,47.09999999999997,-118.90000000000029,2.3979644775390625,1.385833740234375,273.44873046875,307.14892578125,96499.5,1.7106531231547706e-06
87,47.09999999999997,-118.8000000000003,2.5561676025390625,1.431732177734375,273.41552734375,306.77587890625,95947.5,1.7106531231547706e-06
88,47.09999999999997,-118.7000000000003,2.7270660400390625,1.426849365234375,273.62451171875,306.44775390625,95514.5,1.7106531231547706e-06
89,47.09999999999997,-118.6000000000003,2.9057769775390625,1.395599365234375,274.10302734375,306.36376953125,95342.5,1.7106531231547706e-06
90,47.09999999999997,-118.50000000000031,3.0913238525390625,1.355560302734375,274.60888671875,306.31298828125,95231.5,1.7106531231547706e-06
91,47.09999999999997,-118.40000000000032,3.2348785400390625,1.318450927734375,275.10302734375,306.27783203125,95133.5,1.7106531231547706e-06
92,47.09999999999997,-118.30000000000032,3.1762847900390625,1.294036865234375,275.62255859375,306.32080078125,95131.5,1.7106531231547706e-06
93,47.09999999999997,-118.20000000000033,3.0756988525390625,1.273529052734375,276.18310546875,306.42431640625,95227.5,1.7106531231547706e-06
94,47.09999999999997,-118.10000000000034,2.9809722900390625,1.249114990234375,276.69482421875,306.48876953125,95280.5,1.7106531231547706e-06
95,47.09999999999997,-118.00000000000034,2.9174957275390625,1.192474365234375,277.11279296875,306.44580078125,95207.5,1.7106531231547706e-06
96,47.09999999999997,-117.90000000000035,2.8696441650390625,1.058685302734375,277.70263671875,306.26416015625,95002.5,1.7106531231547706e-06
97,47.09999999999997,-117.80000000000035,2.8637847900390625,0.933685302734375,278.18310546875,306.08056640625,94761.5,1.7106531231547706e-06
98,47.09999999999997,-117.70000000000036,2.8589019775390625,0.808685302734375,278.64599609375,305.79150390625,94574.5,1.7106531231547706e-06
99,47.09999999999997,-117.60000000000036,2.8764801025390625,0.644622802734375,278.93505859375,305.43212890625,94197.5,1.7106531231547706e-06
100,47.09999999999997,-117.50000000000037,2.9370269775390625,0.407318115234375,279.09130859375,305.05908203125,93673.5,1.7106531231547706e-06
101,47.09999999999997,-117.40000000000038,3.0219879150390625,0.130950927734375,279.20458984375,304.71533203125,93140.5,1.7106531231547706e-06
102,47.09999999999997,-117.30000000000038,3.0903472900390625,-0.137603759765625,279.47021484375,304.58837890625,92951.5,1.7106531231547706e-06
103,47.09999999999997,-117.20000000000039,3.1108551025390625,-0.382720947265625,279.72802734375,304.54345703125,92863.5,1.7106531231547706e-06
104,47.09999999999997,-117.10000000000039,2.9751129150390625,-0.534088134765625,279.85693359375,304.63134765625,92753.5,1.7106531231547706e-06
105,47.09999999999997,-117.0,2.7680816650390625,-0.659088134765625,279.61279296875,304.58447265625,92142.5,1.7106531231547706e-06
106,46.99999999999997,-122.2000000000001,1.3100738525390625,-1.462799072265625,284.28466796875,297.79150390625,97869.5,1.0949373063340317e-05
107,46.99999999999997,-122.10000000000011,1.3559722900390625,-1.353424072265625,283.93505859375,297.15478515625,96108.5,1.3482570466294419e-05
108,46.99999999999997,-122.00000000000011,1.3696441650390625,-1.246978759765625,283.23193359375,296.27197265625,93461.5,1.404881459166063e-05
109,46.99999999999997,-121.90000000000012,1.4780426025390625,-1.208892822265625,281.87841796875,295.54931640625,89998.5,1.4644861039414536e-05
110,46.99999999999997,-121.80000000000013,1.5825347900390625,-1.192291259765625,281.38037109375,294.92626953125,87648.5,1.4585256394639146e-05
111,46.99999999999997,-121.70000000000013,1.6821441650390625,-1.194244384765625,281.85302734375,294.32275390625,86453.5,1.3959407624497544e-05
112,46.99999999999997,-121.60000000000014,1.7046051025390625,-1.239166259765625,281.61279296875,294.97509765625,87140.5,1.220107060362352e-05
113,46.99999999999997,-121.50000000000014,1.6030426025390625,-1.356353759765625,281.26123046875,295.76220703125,87566.5,9.34004765440477e-06
114,46.99999999999997,-121.40000000000015,1.4214019775390625,-1.512603759765625,280.81591796875,296.60205078125,87758.5,5.853175935044419e-06
115,46.99999999999997,-121.30000000000015,1.1714019775390625,-1.603424072265625,280.07568359375,297.28369140625,87509.5,2.902746018662583e-06
116,46.99999999999997,-121.20000000000016,0.8169097900390625,-1.545806884765625,279.53857421875,298.09228515625,87747.5,1.7106531231547706e-06
117,46.99999999999997,-121.10000000000016,0.4770660400390625,-1.385650634765625,279.03662109375,298.87939453125,88146.5,1.7106531231547706e-06
118,46.99999999999997,-121.00000000000017,0.3989410400390625,-1.205963134765625,278.41552734375,299.10595703125,87714.5,1.7106531231547706e-06
119,46.99999999999997,-120.90000000000018,0.4008941650390625,-1.039947509765625,277.80224609375,299.54736328125,87827.5,1.7106531231547706e-06
120,46.99999999999997,-120.80000000000018,0.4311676025390625,-0.857330322265625,277.47607421875,300.50439453125,88913.5,1.7106531231547706e-06
121,46.99999999999997,-120.70000000000019,0.4741363525390625,-0.621002197265625,278.00537109375,302.53564453125,91948.5,1.7106531231547706e-06
122,46.99999999999997,-120.6000000000002,0.5219879150390625,-0.371002197265625,278.56396484375,304.50048828125,94671.5,1.7106531231547706e-06
123,46.99999999999997,-120.5000000000002,0.6743316650390625,-0.177642822265625,278.42724609375,305.59619140625,95944.5,1.7106531231547706e-06
124,46.99999999999997,-120.4000000000002,1.0864410400390625,-0.135650634765625,277.19482421875,305.33251953125,95148.5,1.7106531231547706e-06
125,46.99999999999997,-120.30000000000021,1.1704254150390625,-0.192291259765625,275.65771484375,304.39892578125,93557.5,1.7106531231547706e-06
126,46.99999999999997,-120.20000000000022,1.1460113525390625,-0.184478759765625,274.71435546875,304.26806640625,93193.5,1.7106531231547706e-06
127,46.99999999999997,-120.10000000000022,1.0102691650390625,-0.071197509765625,274.40576171875,305.10400390625,94269.5,1.7106531231547706e-06
128,46.99999999999997,-120.00000000000023,0.9712066650390625,0.066497802734375,274.44482421875,306.21142578125,95856.5,1.7106531231547706e-06
129,46.99999999999997,-119.90000000000023,1.0571441650390625,0.236419677734375,274.20263671875,306.86767578125,96545.5,1.7106531231547706e-06
130,46.99999999999997,-119.80000000000024,1.2368316650390625,0.431732177734375,273.68310546875,307.11767578125,96445.5,1.7106531231547706e-06
131,46.99999999999997,-119.70000000000024,1.3335113525390625,0.597747802734375,273.17724609375,307.16064453125,96421.5,1.7106531231547706e-06
132,46.99999999999997,-119.60000000000025,1.4380035400390625,0.757904052734375,273.03662109375,307.45361328125,96778.5,1.7106531231547706e-06
133,46.99999999999997,-119.50000000000026,1.5395660400390625,0.902435302734375,273.16943359375,307.85009765625,97334.5,1.7106531231547706e-06
134,46.99999999999997,-119.40000000000026,1.6508941650390625,1.007904052734375,273.40771484375,308.10791015625,97617.5,1.7106531231547706e-06
135,46.99999999999997,-119.30000000000027,1.7465972900390625,1.101654052734375,273.38232421875,308.12744140625,97666.5,1.7106531231547706e-06
136,46.99999999999997,-119.20000000000027,1.8481597900390625,1.178802490234375,273.28662109375,308.02392578125,97614.5,1.7106531231547706e-06
137,46.99999999999997,-119.10000000000028,1.9936676025390625,1.209075927734375,273.41552734375,308.03564453125,97468.5,1.7106531231547706e-06
138,46.99999999999997,-119.00000000000028,2.1450347900390625,1.232513427734375,273.50732421875,307.84033203125,97213.5,1.7106531231547706e-06
139,46.99999999999997,-118.90000000000029,2.3071441650390625,1.259857177734375,273.57763671875,307.51416015625,96841.5,1.7106531231547706e-06
140,46.99999999999997,-118.8000000000003,2.5005035400390625,1.313568115234375,273.72802734375,306.99658203125,96330.5,1.7106531231547706e-06
141,46.99999999999997,-118.7000000000003,2.6098785400390625,1.303802490234375,274.13232421875,306.78564453125,96015.5,1.7106531231547706e-06
142,46.99999999999997,-118.6000000000003,2.7348785400390625,1.275482177734375,274.61083984375,306.67431640625,95798.5,1.7106531231547706e-06
143,46.99999999999997,-118.50000000000031,2.9214019775390625,1.235443115234375,275.08935546875,306.59619140625,95647.5,1.7106531231547706e-06
144,46.99999999999997,-118.40000000000032,3.0141754150390625,1.201263427734375,275.58544921875,306.57275390625,95578.5,1.7106531231547706e-06
145,46.99999999999997,-118.30000000000032,3.0053863525390625,1.173919677734375,276.09912109375,306.60205078125,95575.5,1.7106531231547706e-06
146,46.99999999999997,-118.20000000000033,2.9038238525390625,1.153411865234375,276.63623046875,306.68603515625,95645.5,1.7106531231547706e-06
147,46.99999999999997,-118.10000000000034,2.8169097900390625,1.102630615234375,277.16162109375,306.81103515625,95791.5,1.7106531231547706e-06
148,46.99999999999997,-118.00000000000034,2.7827301025390625,0.975677490234375,277.52490234375,306.79931640625,95795.5,1.7106531231547706e-06
149,46.99999999999997,-117.90000000000035,2.8032379150390625,0.770599365234375,277.73974609375,306.66455078125,95661.5,1.7106531231547706e-06
150,46.99999999999997,-117.80000000000035,2.8061676025390625,0.628021240234375,278.14013671875,306.43798828125,95298.5,1.7106531231547706e-06
151,46.99999999999997,-117.70000000000036,2.8042144775390625,0.496185302734375,278.52685546875,306.15087890625,94983.5,1.7106531231547706e-06
152,46.99999999999997,-117.60000000000036,2.8100738525390625,0.352630615234375,278.85693359375,305.83056640625,94654.5,1.7106531231547706e-06
153,46.99999999999997,-117.50000000000037,2.8862457275390625,0.090911865234375,279.01123046875,305.50634765625,94169.5,1.7106531231547706e-06
154,46.99999999999997,-117.40000000000038,2.9682769775390625,-0.182525634765625,279.18505859375,305.23095703125,93752.5,1.7106531231547706e-06
155,46.99999999999997,-117.30000000000038,3.0522613525390625,-0.448150634765625,279.41357421875,305.01611328125,93433.5,1.7106531231547706e-06
156,46.99999999999997,-117.20000000000039,3.1391754150390625,-0.643463134765625,279.79052734375,304.87158203125,93258.5,1.7106531231547706e-06
157,46.99999999999997,-117.10000000000039,3.0161285400390625,-0.706939697265625,279.91943359375,305.04931640625,93181.5,1.7106531231547706e-06
158,46.99999999999997,-117.0,2.8247222900390625,-0.753814697265625,279.87451171875,305.21923828125,92967.5,1.7106531231547706e-06
159,46.89999999999997,-122.2000000000001,1.3559722900390625,-1.341705322265625,284.05029296875,298.04150390625,97768.5,7.790326890244614e-06
160,46.89999999999997,-122.10000000000011,1.3608551025390625,-1.233306884765625,283.47216796875,297.39111328125,95728.5,8.237361726060044e-06
161,46.89999999999997,-122.00000000000011,1.3891754150390625,-1.140533447265625,282.15771484375,296.20556640625,91625.5,8.237361726060044e-06
162,46.89999999999997,-121.90000000000012,1.4721832275390625,-1.073150634765625,280.38818359375,295.04931640625,86878.5,8.237361726060044e-06
163,46.89999999999997,-121.80000000000013,1.5883941650390625,-1.020416259765625,279.25732421875,294.09033203125,83377.5,8.237361726060044e-06
164,46.89999999999997,-121.70000000000013,1.6919097900390625,-1.009674072265625,279.96240234375,293.81103515625,82908.5,7.283687409653794e-06
165,46.89999999999997,-121.60000000000014,1.7319488525390625,-1.035064697265625,280.26904296875,294.64892578125,84321.5,6.210803803696763e-06
166,46.89999999999997,-121.50000000000014,1.5796051025390625,-1.125885009765625,280.02294921875,295.99853515625,86126.5,4.1842458813334815e-06
167,46.89999999999997,-121.40000000000015,1.3198394775390625,-1.207916259765625,279.41943359375,296.99072265625,86795.5,1.8298624127055518e-06
168,46.89999999999997,-121.30000000000015,0.9135894775390625,-1.151275634765625,277.98974609375,297.84033203125,86755.5,1.7106531231547706e-06
169,46.89999999999997,-121.20000000000016,0.4946441650390625,-1.067291259765625,276.69091796875,298.92236328125,87233.5,1.7106531231547706e-06
170,46.89999999999997,-121.10000000000016,0.0434722900390625,-0.852447509765625,277.15576171875,300.05517578125,88750.5,1.7106531231547706e-06
171,46.89999999999997,-121.00000000000017,-0.3012542724609375,-0.633697509765625,278.02490234375,300.62744140625,89562.5,1.7106531231547706e-06
172,46.89999999999997,-120.90000000000018,-0.6088714599609375,-0.419830322265625,277.90771484375,301.07275390625,89673.5,1.7106531231547706e-06
173,46.89999999999997,-120.80000000000018,-0.5795745849609375,-0.239166259765625,276.86083984375,301.45751953125,89606.5,1.7106531231547706e-06
174,46.89999999999997,-120.70000000000019,-0.5366058349609375,-0.003814697265625,276.62646484375,302.68798828125,90979.5,1.7106531231547706e-06
175,46.89999999999997,-120.6000000000002,-0.2192230224609375,0.114349365234375,276.65185546875,303.96533203125,92765.5,1.7106531231547706e-06
176,46.89999999999997,-120.5000000000002,0.2426910400390625,0.158294677734375,276.57568359375,304.96923828125,94300.5,1.7106531231547706e-06
177,46.89999999999997,-120.4000000000002,0.6596832275390625,0.121185302734375,275.68896484375,304.83837890625,93926.5,1.7106531231547706e-06
178,46.89999999999997,-120.30000000000021,0.9243316650390625,-0.000885009765625,274.74169921875,304.49853515625,93290.5,1.7106531231547706e-06
179,46.89999999999997,-120.20000000000022,1.0903472900390625,-0.178619384765625,274.24365234375,304.37548828125,93160.5,1.7106531231547706e-06
180,46.89999999999997,-120.10000000000022,1.0327301025390625,-0.139556884765625,274.29833984375,305.47314453125,94707.5,1.7106531231547706e-06
181,46.89999999999997,-120.00000000000023,1.0258941650390625,-0.069244384765625,274.44677734375,306.68017578125,96306.5,1.7106531231547706e-06
182,46.89999999999997,-119.90000000000023,1.1059722900390625,0.096771240234375,274.24755859375,307.32275390625,96903.5,1.7106531231547706e-06
183,46.89999999999997,-119.80000000000024,1.1967926025390625,0.260833740234375,273.54248046875,307.13134765625,96524.5,1.7106531231547706e-06
184,46.89999999999997,-119.70000000000024,1.1518707275390625,0.378021240234375,273.09326171875,307.13330078125,96349.5,1.7106531231547706e-06
185,46.89999999999997,-119.60000000000025,1.1235504150390625,0.497161865234375,272.94677734375,307.36376953125,96737.5,1.7106531231547706e-06
186,46.89999999999997,-119.50000000000026,1.3051910400390625,0.673919677734375,273.22802734375,307.89306640625,97469.5,1.7106531231547706e-06
187,46.89999999999997,-119.40000000000026,1.4897613525390625,0.837005615234375,273.40576171875,308.25439453125,97923.5,1.7106531231547706e-06
188,46.89999999999997,-119.30000000000027,1.6655426025390625,0.992279052734375,273.43896484375,308.35791015625,98103.5,1.7106531231547706e-06
189,46.89999999999997,-119.20000000000027,1.7690582275390625,1.066497802734375,273.34716796875,308.25634765625,97837.5,1.7106531231547706e-06
190,46.89999999999997,-119.10000000000028,1.9096832275390625,1.101654052734375,273.36865234375,308.04541015625,97504.5,1.7106531231547706e-06
191,46.89999999999997,-119.00000000000028,2.1030426025390625,1.149505615234375,273.55224609375,307.67822265625,97138.5,1.7106531231547706e-06
192,46.89999999999997,-118.90000000000029,2.3227691650390625,1.213958740234375,273.75927734375,307.50439453125,96765.5,1.7106531231547706e-06
193,46.89999999999997,-118.8000000000003,2.4917144775390625,1.259857177734375,274.08544921875,307.25439453125,96498.5,1.7106531231547706e-06
194,46.89999999999997,-118.7000000000003,2.5766754150390625,1.273529052734375,274.53857421875,307.05712890625,96278.5,1.7106531231547706e-06
195,46.89999999999997,-118.6000000000003,2.6049957275390625,1.264739990234375,274.99365234375,306.81884765625,95992.5,1.7106531231547706e-06
196,46.89999999999997,-118.50000000000031,2.7475738525390625,1.233489990234375,275.42724609375,306.64892578125,95772.5,1.7106531231547706e-06
197,46.89999999999997,-118.40000000000032,2.8452301025390625,1.203216552734375,275.90771484375,306.60205078125,95664.5,1.7106531231547706e-06
198,46.89999999999997,-118.30000000000032,2.8071441650390625,1.167083740234375,276.45654296875,306.71533203125,95771.5,1.7106531231547706e-06
199,46.89999999999997,-118.20000000000033,2.7212066650390625,1.112396240234375,277.01708984375,306.89111328125,95977.5,1.7106531231547706e-06
200,46.89999999999997,-118.10000000000034,2.6548004150390625,1.014739990234375,277.49755859375,307.03369140625,96144.5,1.7106531231547706e-06
201,46.89999999999997,-118.00000000000034,2.6059722900390625,0.891693115234375,277.91552734375,307.14892578125,96206.5,1.7106531231547706e-06
202,46.89999999999997,-117.90000000000035,2.6626129150390625,0.635833740234375,277.95654296875,306.87158203125,95886.5,1.7106531231547706e-06
203,46.89999999999997,-117.80000000000035,2.7163238525390625,0.395599365234375,278.06787109375,306.56494140625,95497.5,1.7106531231547706e-06
204,46.89999999999997,-117.70000000000036,2.7631988525390625,0.169036865234375,278.23388671875,306.28955078125,95143.5,1.7106531231547706e-06
205,46.89999999999997,-117.60000000000036,2.7778472900390625,0.008880615234375,278.53857421875,305.97119140625,94783.5,1.7106531231547706e-06
